"","B_R-B2_1_5404","B_R-B3_1_5405","B_R-B4_1_5406","B_R-D5_1_5407","B_R-D6_1_5408","B_R-D7_1_5409","B_R-D8_1_5410","B_R-D9_1_5411","B_R-E1_1_5412","B_R-E2_1_5413","L_R-E3_1_5424","L_R-E4_1_5425","L_R-E5_1_5426","L_R-E6_1_5427","L_R-E7_1_5428","L_R-E8_1_5429","L_R-F2_1_5433","L_R-F3_1_5434","M_R-E9_1_5435","M_R-F1_1_5436","M_R-F2_1_5437","M_R-F2_1_5439","M_R-F3_1_5438","M_R-F3_1_5440","P_R-C1_1_5414","P_R-C2_1_5415","P_R-C3_1_5416","P_R-C4_1_5417","P_R-C5_1_5418","P_R-C6_1_5419","P_R-C7_1_5420","P_R-C8_1_5421","P_R-C9_1_5422","P_R-D1_1_5423"
"Q91WN1",1.58207797533539,NA,1.66133993870274,1.96376722024315,2.14345262850733,2.28313497661603,1.84363372502737,1.82116987535925,NA,2.42378475104271,NA,0.91827819494835,1.39023310544654,NA,1.23353591472701,NA,0.553566208538506,NA,0.94296777871829,1.4576305328912,1.96568285132392,2.25388627341711,1.59224381281158,2.24953780394193,2.38571451318643,NA,1.37215654771242,1.39300820767815,0.809953106043142,2.35736194075942,0.925855656280161,1.5426601935633,1.38821740980834,1.729982864441
"Q91WN4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.761583105795831,NA,0.707491585309152,NA,1.28153911631893,NA,1.61514023040685,2.54335966311715,3.36129350256219,3.11561642146257,1.90794024971612,3.35853589876663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q91WP0",NA,5.72372059720173,NA,1.18883888599601,NA,NA,NA,NA,NA,5.16152359204995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03286261649353,0.510415107574576,NA,NA,2.11218044761956,NA,0.729921074158893,NA,9.00128420423366
"Q91WP6",NA,NA,NA,NA,NA,1.34539497647893,0.419561789460763,NA,NA,NA,NA,NA,0.747875802248339,NA,NA,NA,NA,NA,0.788207754805023,1.62184589787465,2.8582931588695,1.80087015064782,0.197101488391634,2.76701989618063,NA,3.32369670619187,1.34688946132824,0.751384453831379,0.890962236328843,1.82037700271884,1.07377869301881,0.675140994123786,NA,2.14542969970257
"Q91WQ3",11.8331401232295,4.73366190356731,10.1625346179473,7.95443979268915,4.86248440639271,9.71071495971005,3.84971093315944,5.59407296393963,10.103237069484,12.5783903097185,NA,NA,1.70120796365921,NA,2.37081377292697,NA,2.64561329068082,NA,1.15022999290158,1.15191421932795,NA,NA,7.03015000414632,5.21126743670666,15.5755294558811,14.2352650251879,4.11850512435386,12.8523061781838,11.0264386896324,5.86990784793904,3.99137963627816,4.85362103749292,12.2322668800258,7.97925535912002
"Q91WQ5",NA,NA,NA,NA,NA,NA,1.69863040990463,NA,NA,NA,NA,NA,NA,NA,0.388464603946708,NA,1.21930024157532,NA,NA,1.64363263276089,0.336437173126062,1.92956362776346,15.8362262718692,4.32448221094925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q91WR3",NA,NA,3.04321250198091,2.68011558228467,NA,NA,3.63106178977623,NA,NA,1.91072433160352,NA,NA,0.715451034769769,NA,NA,NA,0.285928205091609,NA,0.739643537652029,0.883959332911383,1.79068489839081,1.62312808525619,1.66126978543998,2.21231320352416,1.74418187892312,1.33964676028619,0.922991136683879,0.333707547252449,0.855991986055422,1.54749987525272,0.931357757993655,1.34441308519256,NA,NA
"Q91WS0",22.6137044403962,25.3860722958868,21.0239305302023,26.6952301622556,21.6934452686385,33.240660619899,21.8136378902463,32.1109058016842,22.6326636965299,14.4251795227204,3.50365314287094,3.26330656528561,5.21855100523129,0.545832427028467,4.34077349647802,NA,6.50934209062509,NA,1.88149998352596,1.65851670766732,2.61477821179745,2.94037299581527,1.92478061754078,2.77897449797507,5.3398514928596,5.69160701380568,5.34276024090724,5.02861935974302,4.56646057773172,5.40138321590028,4.86100989613911,5.68867465786673,4.28637938675126,3.35653568183937
"Q91WT4",NA,NA,NA,NA,NA,NA,3.07863372337714,1.80932210525945,NA,NA,0.0693147180559945,3.67373350985977,NA,NA,NA,NA,NA,3.75420481197766,2.11729860520756,1.13020935248444,2.17947159837829,1.87703355557865,3.44631342151474,2.39160088517215,NA,NA,3.02977965170092,NA,NA,NA,1.4216943528456,0.646628079512402,2.86773384465958,NA
"Q91WT8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958152522547959,NA,NA,NA,NA,NA,NA,0.517091986209854,NA,NA,3.11058205885471,NA,1.85120433698623,NA,1.26323656196074,0.564168399058877,0.573556115134945,2.10382744067416,0.84967454547121,0.743377751665774,1.74254793770114,0.18284465683345
"Q91WT9",4.18024775577616,NA,3.41208915153494,2.29502155840417,1.87011640714307,8.2328924884486,3.86232193872874,2.54507152829693,NA,4.01800510410737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.17915077817756,10.5115706799726,3.14897667267273,13.6335844601525,3.97927437197166,20.3980786065673,10.2952401955992,3.34275281958806,4.83581518079543,6.49168027746032
"Q91WU0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62440742638644,NA,1.81451828296815,NA,2.3107401258157,1.14639927201178,NA,NA,NA,NA,NA,3.28798317263502,2.15043182771988,1.97982486045475,NA,NA,NA,2.73180424505002,NA,NA,NA,2.45546142795406
"Q91WU4",NA,NA,NA,3.53851119559691,NA,NA,NA,NA,NA,NA,NA,NA,1.4258499053191,NA,NA,NA,NA,NA,NA,0.629329767879945,NA,1.93891865821135,2.64469352306616,1.96071945624141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q91WU5",4.61853461128504,5.88139699660856,7.25140083143404,5.80536762376297,7.24229820942145,8.32899866687341,4.76868933097478,6.74136715461995,2.89686060661548,2.24725762756764,NA,NA,NA,NA,NA,NA,2.81001087055835,NA,0.840946134909082,1.56546691413306,2.84182180084309,3.46804310755052,2.54212399813578,2.88182958347202,2.5552282179153,NA,0.711642180784964,1.70655442830948,1.88893655182993,4.19667544606302,2.99923549506803,1.08640663098741,3.00609483273298,2.93645975569289
"Q91WZ8",3.88519341760211,2.59321888565659,2.93457072823678,2.45897676614659,1.67461884723934,1.34100679993524,2.85449502075165,4.71214271684205,NA,2.45177469335193,1.46947518424856,NA,1.32335598304663,1.58792695862264,1.67615571025619,2.89254011171605,1.9124672664164,NA,1.32661379177242,3.31839221191213,3.95750936366991,2.56273663907719,4.08815895393576,2.53649099354174,1.61736368692156,NA,2.17542846046587,2.3026633030062,2.49643141306905,1.38496300450287,1.37040181428761,2.82877327153438,1.03935100228603,2.06346815183534
"Q91X20",3.93564143343445,1.68757353676368,2.61527471836732,3.55020590048545,3.21727052408181,3.17115680450431,2.23203594423979,3.28857757140456,NA,2.57785626296594,NA,NA,1.40859412922584,NA,1.14677943302802,NA,1.6153902033007,NA,0.974485530553267,1.6948663938377,2.36778620907333,2.23828368615638,2.42153992151679,2.76034339631297,4.41267584837467,1.88980987310359,NA,2.90944156587616,1.77295423796952,2.829304830376,NA,NA,NA,3.18087981886142
"Q91X21",NA,NA,NA,2.56338972841762,NA,NA,NA,NA,NA,0.46506087556663,NA,NA,0.527472235931159,NA,NA,NA,0.609556892336323,NA,0.877699218320184,1.99609382067334,2.9727887347559,3.72964498855926,2.45859466438082,2.5536607728025,NA,NA,NA,3.13640191331131,1.54891209150293,NA,NA,NA,NA,0.901258160423749
"Q91X43",NA,NA,0.856284051081688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19027623097703,1.02301321302269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q91X51",1.91983397521339,2.97989813914959,1.40232486002261,2.05927896872508,2.11961472292999,2.59994854713243,1.49355311086656,3.04447315121281,NA,NA,1.89996058579136,0.208522644244637,1.39643367726798,0.197719583430835,0.97578440534392,0.981761711607157,0.853131986648808,NA,1.72726347396,0.928337305629577,1.87530990472247,1.65011676621887,NA,1.23549735755471,NA,NA,1.97989666314638,1.66104262266429,0.539978456594135,1.61878746605715,1.45743824734586,1.16571422614371,NA,1.79079924865962
"Q91X52",11.3072433011866,10.3669749383982,13.3936517463554,21.915047496722,6.7659928831395,16.6969957235463,11.7454644527285,18.7357561656264,NA,10.6122205614426,3.81975375954909,2.47088578051248,3.61311287871328,2.0240850456183,2.88973247477051,NA,9.59058849535778,2.19261772792975,2.70797591260313,13.4595624396604,1.704542375982,NA,NA,NA,5.03754265113001,4.93835813928024,5.52136713341715,5.4682430139039,3.97167592074626,6.36289662088953,4.17386550774014,4.70561350649307,5.66964966505078,4.99625397837819
"Q91X58",5.07123582464428,5.43713902088838,6.88247112231257,4.27824153029767,6.50544917966252,11.2640556624594,5.5572276277837,8.45414625445671,NA,3.46850723302339,NA,NA,1.53637311344827,NA,0.847667723790731,NA,1.96359782610538,NA,0.616172289956732,1.03892609314924,1.92324145359937,2.10798049330232,1.5099509948294,1.62911288901028,1.33352952297666,NA,1.42317576364277,1.35752130779007,1.1276190381044,1.27434068605367,1.61609814835654,0.376114486479536,NA,2.09063560466292
"Q91X72",NA,NA,0.865246831733504,NA,NA,NA,NA,NA,NA,NA,0.565621588702826,NA,0.408216535924245,NA,NA,NA,2.00133440705054,NA,0.710911687934689,0.732492120182539,2.13034055763197,2.25308358238814,1.72673128807733,2.14850370284832,0.823014013946215,0.434208609967518,1.65374060053162,1.24081742651864,0.413096458223099,1.31487375538363,1.30345500210625,1.19909481670721,NA,NA
"Q91X78",15.9734684161511,13.0397568790802,16.8862560977999,14.0608661938869,14.5731122256366,21.4116494224901,16.0231309579109,19.7472574302931,9.28066326536421,9.84783899316987,3.5940522502561,2.08700167684334,2.31260487081395,2.395934054815,2.14605821555395,3.63627167718108,4.15929848527131,2.59078610066166,1.34615552624121,1.76104750236918,2.94894306797528,3.00794653393129,2.28031670230938,1.65358003475587,3.41230090981148,NA,NA,3.25381472428479,2.70115403480163,5.13627820364492,1.75490408427602,3.7394775852991,NA,11.5499999175519
"Q91X79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77848636155762,1.09589142187921,NA,NA,1.04410535234989,NA,NA,3.34206553097722,NA
"Q91X83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60882131621386,NA,NA,NA,NA,NA,NA,NA,1.16037947136902,0.975479712362044,0.596931013100539,0.667599776300576,0.805812793546637,1.24911197727188,0.51663460795741,0.643309934085643,NA,NA
"Q91X84",NA,2.96046292769244,NA,2.2226471239842,NA,NA,NA,6.2496370313311,5.84099911995924,3.29734105230193,NA,NA,NA,NA,NA,NA,NA,5.77027136081047,8.14611058347743,0.340845183622823,2.07432345271503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q91X85",NA,NA,1.43356105779083,1.04454118461753,1.47030985755571,1.11801294732086,NA,NA,NA,NA,3.4139413389897,2.66415946923174,2.30213371652692,1.32707435551545,2.26245723066242,3.35674887588242,2.41798529110688,1.55591939242223,NA,NA,NA,NA,NA,NA,NA,NA,1.27826107661602,0.351315878429268,1.75800168127188,1.68063341048793,1.59187602923359,0.974049697263461,NA,NA
"Q91X88",0.880413862842284,1.96840977404305,0.348224137980788,NA,0.415174867685488,2.24677122091663,NA,NA,NA,NA,NA,NA,0.93692688242161,NA,0.63052834396046,NA,2.36267538663743,NA,0.712653114341354,NA,NA,2.22995423542113,1.73092812347524,1.32767187233883,NA,NA,NA,0.884216066976596,NA,0.742554060672978,NA,NA,NA,NA
"Q91X91",9.86541029685355,2.83372930831583,5.02955659430546,6.98111543237692,NA,NA,7.55400761903478,6.7996706031144,NA,4.25447455976009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32147458174915,NA,NA,NA,NA,NA,NA,NA,NA
"Q91X97",4.85661949494584,3.50437351890768,3.60156056889292,3.72982671634698,3.92328911596557,6.35105423939094,3.43755435924996,4.86762323795425,7.13110927020644,2.98143214926444,1.15044600607521,NA,1.03181238616323,0.380454292978467,0.802851950474422,0.820183287598671,0.648609623472691,1.52590636318708,0.398973225670257,NA,NA,NA,NA,2.96229706219719,1.22657524144093,1.58299418341319,1.56541324408965,1.10254799956186,1.44474136608452,1.4916012184631,1.52651420417743,1.52741147552323,NA,NA
"Q91XA2",NA,NA,1.69519270404036,2.05450159458446,1.59929818884569,2.87366889524064,2.03130384542712,2.5443067422694,NA,NA,0.935273107995439,NA,0.539294885158068,0.246771493776234,NA,NA,0.792010917202172,0.118832681350926,0.0976080758396409,0.870800078810266,5.29428412086711,2.20763442245437,1.98394718194157,1.95130541894095,2.42119630366955,NA,NA,0.76211526474507,NA,0.866717775875847,NA,0.570579577282553,NA,1.57352080262674
"Q91XA8",3.20464480513238,4.34532806100946,1.47979822523034,2.15380469308938,1.33464150808652,2.9006620782672,1.20864306564352,2.14577431931795,NA,4.3266359073611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q91XA9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358423412853023,NA,NA,NA,1.28755269428355,NA,1.06940588963781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q91XB7",NA,NA,NA,NA,5.10453688553764,4.37132864221615,4.66536727538573,4.68310652098521,NA,2.72481002938778,NA,NA,NA,NA,NA,NA,2.1424569007167,NA,1.2278335146972,1.55330344388001,3.07230659165566,1.8679681355294,0.348952671111438,1.64880773928058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q91XC8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82449506878609,2.31903341331473,4.14680934330154,NA,8.39840234884562,3.16302519198282,0.547332496192424
"Q91XC9",2.07507271847221,3.27068824573195,3.63704529474861,1.43950209329199,1.43589983774555,3.42680769612208,1.74240036905668,2.36822000498943,0.750945097739328,2.01222121173568,1.41294181675507,NA,1.69472923462151,0.552276465801948,1.57237007759979,0.604099527213754,3.4733500060601,NA,1.97246385563773,2.72085804194948,1.7362500629446,4.10835628636819,3.14659954662952,2.07128482454752,3.06387244995142,NA,NA,NA,1.61322714307307,1.50056303995779,NA,NA,3.92633616805084,3.50962580122734
"Q91XD4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77050308496288,NA,NA,2.08189360948237,NA,NA,NA,NA,NA
"Q91XD6",4.84981631282672,4.21381581855657,5.92746161006325,3.30938846115882,3.18602453136183,4.87532217547647,2.62535162150178,4.77615218027987,5.62710770534422,3.50031121065903,1.82052841447816,1.91968843002369,2.85194089755236,1.49176351245696,1.19902504038786,2.14972478385042,1.12057336912741,1.2906227413316,1.21257040677098,1.55934979259579,1.74884969703013,1.48933719691492,1.94818256211156,1.58982367229206,3.69984924201961,3.11328962571779,3.52717159938161,1.95737478564747,2.52926843426748,3.74860256974448,2.19340098646025,2.51059073777294,NA,1.51067317147477
"Q91XD7",3.19922897928336,3.57298759353203,3.77105265684766,3.89136602819001,3.92520751956516,6.34641790442858,4.25413692223149,5.43319231022821,2.95562676959186,3.09106460231188,1.72113137798318,3.77187756608924,0.367645517986214,0.941959307771151,2.26740246652128,2.29721418018448,1.56425422344119,0.906905353120441,0.620314326478246,1.25784993037363,2.39013424483501,2.51890357724141,1.52346613646648,2.51142756788129,3.8905931687736,NA,NA,2.07169827710843,3.35674064404804,1.89613209380871,4.6897312213365,NA,4.05902527533631,3.00961564593433
"Q91XD8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.97993179001253,NA,NA,2.43264239296676,NA,2.75000296513856,2.4160395875379,4.67195871561949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q91XE4",7.87459265556686,6.78154366947826,7.78587720317248,8.032755852628,12.704755564952,11.0323329348989,5.94578424160458,7.68627837677913,15.0552554538315,5.40151406253421,3.84153248807439,2.35611135982527,1.16973671099794,2.03090178150416,NA,NA,2.52143894254479,2.68001391181672,NA,NA,NA,2.06258785221973,NA,NA,1.68657039032428,1.38588812970034,2.31593940979894,1.65928671596315,1.22206564451445,3.24896507708957,2.21238922331532,3.86881856284567,2.34650757867661,0.180060573672966
"Q91XE8",NA,NA,1.08636883092438,4.74962509527206,2.35849334402676,NA,NA,2.92108152153998,NA,NA,1.97729061196985,1.47413903615183,NA,1.09888287208473,NA,1.64087839263134,NA,0.575553911015121,0.851017997357896,NA,1.61436736216853,3.08220681756682,NA,1.70639186518593,NA,NA,NA,NA,NA,NA,NA,NA,2.0253032282944,NA
"Q91XF0",6.72402166242477,6.48800089545052,5.32784819217079,7.1335937549954,6.22195601448997,11.8281729777198,8.24017483305358,5.59214025745157,NA,4.76038495316484,NA,NA,3.11325943920409,NA,2.42210802255947,NA,2.64754854444282,NA,2.03697745663665,1.65932501185259,5.0847017251908,3.35703435944202,1.75236073877147,2.0531734067323,5.07194734124726,4.52913743363487,NA,4.54445001898389,3.2815166774262,5.62817153132563,NA,NA,NA,3.52511139328635
"Q91XI1",NA,NA,3.4464395597051,3.75603915599879,3.03682613077746,3.62373381584089,1.9485541140076,4.03958677665362,NA,NA,NA,NA,1.39410871138686,NA,NA,NA,NA,NA,NA,1.17168461823773,2.60053408891408,2.84689022875529,1.3650579968182,2.37361772730649,1.95145218001182,NA,NA,NA,NA,NA,NA,NA,2.34799393619267,2.30610764605269
"Q91XL2",2.65474740641575,NA,NA,NA,NA,2.45778593339614,2.26747462892734,1.30339963650124,NA,2.25183010629696,NA,NA,2.35840130605582,NA,NA,NA,4.05653471245094,NA,NA,2.75459748092959,NA,NA,0.68212774229674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q91XL3",2.63164313597155,2.37747701252816,1.26446927454441,1.60645069194725,1.81383401220877,2.36286071875405,1.31655312171552,1.50242948377497,NA,1.76917579779963,NA,1.94877503228439,1.13233563343975,0.387215184449109,1.01102503397718,NA,0.239832235247824,3.29831232994639,0.589681127799131,1.40865250654357,1.66857509898929,2.48663880381736,3.11135707708205,2.91328150612962,1.32885579043591,2.72087793283856,0.0991346503428903,1.01507553461551,1.24683076456881,2.01617688421036,NA,1.40483461393736,0.82269809033615,1.69262420557591
"Q91XL9",6.54017845257574,7.94146298429007,4.31967665347393,7.6986845736925,3.4888886384631,14.0838678917243,3.2849815106986,4.8082069702063,5.58072692809572,NA,NA,1.05967744556115,NA,NA,NA,0.992291806322819,1.82634674017719,NA,0.197864719309063,NA,2.74686940268966,1.30064946921641,2.90700527933904,NA,2.45600456276774,NA,NA,2.08119632308144,1.78619450340586,2.92858980111474,2.33331908514787,1.44867790209623,4.15005264716345,3.52810815590214
"Q91XM9",7.91677888780271,10.6327278112747,7.83477851211138,8.64241645949089,9.05391208246025,14.018957730102,7.35700003501369,8.89294334939118,8.7896231605892,5.99477771208119,7.43278424016988,NA,2.30050183311082,NA,NA,NA,2.88407757573158,NA,NA,2.44986751355394,NA,2.78295718819761,3.06735675489917,3.41516239306475,6.47946891984531,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q91XP5",2.97017456586277,10.3299109121571,3.73585745806124,3.00850495025834,2.45786023462977,3.74573575738731,3.44756879443578,2.62274049688594,5.1227529909207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q91XQ0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03281662783647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q91XQ5",NA,NA,NA,NA,0.866933798439568,1.64227139390326,0.643463164302018,NA,NA,NA,NA,NA,1.45652869012726,2.38293687394285,1.54931271635464,NA,1.51323509000124,NA,0.774490281632089,0.296470681788759,1.49353220989691,1.72035015462796,2.18004076836998,1.4760796154064,29.6548870156417,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q91XS1",3.59422051153966,3.42181707481654,NA,NA,1.22215222076776,NA,NA,1.3520688042895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46191095687827,NA,1.4164186133479,2.55724058563634,NA,NA,NA,NA,0.953342566529482,3.78888501949213,NA,NA,NA,7.48357081874594
"Q91XT4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21361893611397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35401540834734,NA,2.03547175438171,3.4784798095632,2.20774716952044,1.36434451810889,NA,NA,NA,2.58314069489905
"Q91XT6",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00357745714595,NA,NA,0.120209680938221,NA,NA,NA,2.2833387526803,NA,NA,NA,NA,NA,NA,NA,NA,2.91584419784616,NA,NA,NA,1.05800653754009,NA,NA,NA,1.79262582941733
"Q91XU0",17.8426360893236,4.33891116177814,5.77847883346437,0.07424452450579,1.59042094981148,NA,1.79178327902607,4.52194645821926,NA,NA,47.354467440177,NA,NA,NA,NA,NA,NA,NA,1.42482362342629,NA,5.05051067316817,NA,NA,NA,2.52187885886644,NA,NA,0.83246296664026,NA,1.07327597911778,NA,NA,NA,NA
"Q91XU3",3.97802272859607,4.89861824455528,5.03034788801908,4.81674012331131,6.00583677893059,6.97521953464941,4.37210698385842,5.67827372771557,5.21776434024663,2.56271693773741,2.39477249749045,3.52327996687726,1.12981036897903,1.76702015567784,0.828839367336006,NA,5.53664712505779,1.46147196061089,0.86142982381963,1.98425105697799,0.572263974658202,1.46263332311738,3.62736413331897,3.00412924419927,NA,1.9558743166543,1.14186201180364,1.17010425916195,0.655287727052889,0.923399967317814,0.923993528433843,1.27690692388819,1.6483956726281,NA
"Q91XV3",42.0528756428335,38.9038368948989,24.2933494755002,51.9535622818288,27.5289733141428,42.9786832051389,24.0853684580117,45.1919882692615,32.347605323977,14.4583154692536,3.70582172439475,2.02610145061407,3.08358612524503,2.32771097918795,3.41668648276877,2.29302619630047,2.11192356791776,4.02485974324487,1.28888583020178,1.68089476348315,1.56691365557334,3.23293992849049,2.30390563994405,5.57564774690939,5.03287399403676,NA,2.23283970563803,3.33935398294292,3.87761415953473,4.27300617540201,5.50503978699955,5.4592363995147,3.28196296190352,4.34689155065507
"Q91XY4",NA,1.15987941207243,1.24874376008482,1.97362338542003,1.47413732276963,2.45606283457798,0.800867076634005,1.1243300776291,NA,NA,NA,NA,NA,NA,1.18344298579397,NA,NA,NA,NA,NA,NA,3.689240711957,NA,1.70970885670425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q91Y20",0.756567795319902,NA,1.21012041747934,NA,NA,2.0557330485895,1.42156423588416,NA,NA,2.46263163411611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
